chunk_id,document_id,series_id,chunk_index,section,text,department,category,subcategory,document_type,country,classification,allowed_roles,allowed_departments,version,status,owner_team,source_system,updated_at,content_hash
ENG-000099-C05,ENG-000099,ENG-PYTHON-B-00078,5,Procedure,"Python Runtime — Australia
Procedure
1. Confirm that the request concerns Python runtime.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Python Backend,Python runtime,coding_standard,AU,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,servicenow,2026-09-23,5312df9a4c2d
ENG-000099-C06,ENG-000099,ENG-PYTHON-B-00078,6,Validation,"Python Runtime — Australia
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Python Backend,Python runtime,coding_standard,AU,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,servicenow,2026-09-23,3fdc8b0f96db
ENG-000099-C07,ENG-000099,ENG-PYTHON-B-00078,7,Version,"Python Runtime — Australia
Version
Version 1.2. Status: ACTIVE.",Software Engineering,Python Backend,Python runtime,coding_standard,AU,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,servicenow,2026-09-23,d5b6c765eb38
ENG-000100-C00,ENG-000100,ENG-DATABASE-00079,0,Read Replicas — United States,"Read Replicas — United States
Read Replicas — United States
# Read Replicas — United States",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,9450eabe4339
ENG-000100-C01,ENG-000100,ENG-DATABASE-00079,1,Purpose,"Read Replicas — United States
Purpose
Teams must apply this guidance when working with read replicas in production or employee-facing environments.",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,6158d1a533a1
ENG-000100-C02,ENG-000100,ENG-DATABASE-00079,2,Scope,"Read Replicas — United States
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version applies to United States.",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,a28ba0211f63
ENG-000100-C03,ENG-000100,ENG-DATABASE-00079,3,Requirements,"Read Replicas — United States
Requirements
- Read Replicas must follow the current approved policy and ownership model. - Operational evidence for read replicas should be retained according to the applicable retention schedule. - Exceptions involving read replicas require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with read replicas.",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,b7a2a351b394
ENG-000100-C04,ENG-000100,ENG-DATABASE-00079,4,Controls,"Read Replicas — United States
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,be0526334fbd
ENG-000100-C05,ENG-000100,ENG-DATABASE-00079,5,Procedure,"Read Replicas — United States
Procedure
1. Confirm that the request concerns read replicas.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,0295dc0974e1
ENG-000100-C06,ENG-000100,ENG-DATABASE-00079,6,Validation,"Read Replicas — United States
Validation
Do not bypass required controls simply to shorten resolution time.",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,a2e162f7340c
ENG-000100-C07,ENG-000100,ENG-DATABASE-00079,7,Version,"Read Replicas — United States
Version
Version 1.2. Status: ACTIVE.",Software Engineering,Databases,read replicas,design_note,US,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-11-09,4d5ff0d1b48e
ENG-000101-C00,ENG-000101,ENG-FRONTEND-00080,0,Design Tokens — Global,"Design Tokens — Global
Design Tokens — Global
# Design Tokens — Global",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,1eb345cd5236
ENG-000101-C01,ENG-000101,ENG-FRONTEND-00080,1,Purpose,"Design Tokens — Global
Purpose
Teams must apply this guidance when working with design tokens in production or employee-facing environments.",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,0342f088d20d
ENG-000101-C02,ENG-000101,ENG-FRONTEND-00080,2,Scope,"Design Tokens — Global
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,2bb91578f33d
ENG-000101-C03,ENG-000101,ENG-FRONTEND-00080,3,Requirements,"Design Tokens — Global
Requirements
- Design Tokens must follow the current approved policy and ownership model. - Operational evidence for design tokens should be retained according to the applicable retention schedule. - Exceptions involving design tokens require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with design tokens.",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,fc43ff72327b
ENG-000101-C04,ENG-000101,ENG-FRONTEND-00080,4,Controls,"Design Tokens — Global
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,1686541961d0
ENG-000101-C05,ENG-000101,ENG-FRONTEND-00080,5,Procedure,"Design Tokens — Global
Procedure
1. Confirm that the request concerns design tokens.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Developer Experience.",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,32e554853480
ENG-000101-C06,ENG-000101,ENG-FRONTEND-00080,6,Validation,"Design Tokens — Global
Validation
Verify the current document version before acting.",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,4d8af371cb85
ENG-000101-C07,ENG-000101,ENG-FRONTEND-00080,7,Version,"Design Tokens — Global
Version
Version 1.0. Status: ACTIVE.",Software Engineering,Frontend,design tokens,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Developer Experience,hr_portal,2026-04-22,d8924382968b
ENG-000102-C00,ENG-000102,ENG-JAVA-SER-00081,0,Spring Boot Standard — Global,"Spring Boot Standard — Global
Spring Boot Standard — Global
# Spring Boot Standard — Global",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,8cd30dfbbeca
ENG-000102-C01,ENG-000102,ENG-JAVA-SER-00081,1,Purpose,"Spring Boot Standard — Global
Purpose
Teams must apply this guidance when working with Spring Boot standard in production or employee-facing environments.",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,eccff56035b6
ENG-000102-C02,ENG-000102,ENG-JAVA-SER-00081,2,Scope,"Spring Boot Standard — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,5f504c12f3a0
ENG-000102-C03,ENG-000102,ENG-JAVA-SER-00081,3,Requirements,"Spring Boot Standard — Global
Requirements
- Spring Boot Standard must follow the current approved policy and ownership model. - Operational evidence for Spring Boot standard should be retained according to the applicable retention schedule. - Exceptions involving Spring Boot standard require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with Spring Boot standard.",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,8b2fadcd532d
ENG-000102-C04,ENG-000102,ENG-JAVA-SER-00081,4,Controls,"Spring Boot Standard — Global
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,1c45f30f77c4
ENG-000102-C05,ENG-000102,ENG-JAVA-SER-00081,5,Procedure,"Spring Boot Standard — Global
Procedure
1. Confirm that the request concerns Spring Boot standard.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Architecture Guild.",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,eb292205e4c8
ENG-000102-C06,ENG-000102,ENG-JAVA-SER-00081,6,Validation,"Spring Boot Standard — Global
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,234f475f1aab
ENG-000102-C07,ENG-000102,ENG-JAVA-SER-00081,7,Version,"Spring Boot Standard — Global
Version
Version 1.2. Status: ACTIVE.",Software Engineering,Java Services,Spring Boot standard,api_guide,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Architecture Guild,hr_portal,2024-09-10,ee84975b9215
ENG-000103-C00,ENG-000103,ENG-FRONTEND-00082,0,Design Tokens — United Kingdom v1.2,"Design Tokens — United Kingdom v1.2
Design Tokens — United Kingdom v1.2
# Design Tokens — United Kingdom v1.2",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,a3b6ea1a5d10
ENG-000103-C01,ENG-000103,ENG-FRONTEND-00082,1,Purpose,"Design Tokens — United Kingdom v1.2
Purpose
The standard exists to reduce inconsistent implementation, avoid repeated support effort, and provide an auditable source of truth.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,3b4258b13a5b
ENG-000103-C02,ENG-000103,ENG-FRONTEND-00082,2,Scope,"Design Tokens — United Kingdom v1.2
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version applies to United Kingdom.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,bd8a9acf0ebd
ENG-000103-C03,ENG-000103,ENG-FRONTEND-00082,3,Requirements,"Design Tokens — United Kingdom v1.2
Requirements
- Design Tokens must follow the current approved policy and ownership model. - Operational evidence for design tokens should be retained according to the applicable retention schedule. - Exceptions involving design tokens require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with design tokens.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,5947a69aae41
ENG-000103-C04,ENG-000103,ENG-FRONTEND-00082,4,Controls,"Design Tokens — United Kingdom v1.2
Controls
Sensitive information must follow the organisation's classification and least-privilege requirements.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,860a907360bd
ENG-000103-C05,ENG-000103,ENG-FRONTEND-00082,5,Procedure,"Design Tokens — United Kingdom v1.2
Procedure
1. Confirm that the request concerns design tokens.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,0e215fceb212
ENG-000103-C06,ENG-000103,ENG-FRONTEND-00082,6,Validation,"Design Tokens — United Kingdom v1.2
Validation
Do not bypass required controls simply to shorten resolution time.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,4ef13f98b2a3
ENG-000103-C07,ENG-000103,ENG-FRONTEND-00082,7,Version,"Design Tokens — United Kingdom v1.2
Version
Version 1.2. Status: ARCHIVED. This document is archived and retained only for historical reference.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Data Platform,google_drive,2026-09-23,bda123871a97
ENG-000104-C00,ENG-000104,ENG-FRONTEND-00082,0,Design Tokens — United Kingdom v2.4,"Design Tokens — United Kingdom v2.4
Design Tokens — United Kingdom v2.4
# Design Tokens — United Kingdom v2.4",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,fff305d82781
ENG-000104-C01,ENG-000104,ENG-FRONTEND-00082,1,Purpose,"Design Tokens — United Kingdom v2.4
Purpose
Teams must apply this guidance when working with design tokens in production or employee-facing environments.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,695098fb4961
ENG-000104-C02,ENG-000104,ENG-FRONTEND-00082,2,Scope,"Design Tokens — United Kingdom v2.4
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version applies to United Kingdom.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,e3ee3c7d108a
ENG-000104-C03,ENG-000104,ENG-FRONTEND-00082,3,Requirements,"Design Tokens — United Kingdom v2.4
Requirements
- Design Tokens must follow the current approved policy and ownership model. - Operational evidence for design tokens should be retained according to the applicable retention schedule. - Exceptions involving design tokens require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with design tokens.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,313ebf393346
ENG-000104-C04,ENG-000104,ENG-FRONTEND-00082,4,Controls,"Design Tokens — United Kingdom v2.4
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,d710606cd939
ENG-000104-C05,ENG-000104,ENG-FRONTEND-00082,5,Procedure,"Design Tokens — United Kingdom v2.4
Procedure
1. Confirm that the request concerns design tokens.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,b184809c1c2f
ENG-000104-C06,ENG-000104,ENG-FRONTEND-00082,6,Validation,"Design Tokens — United Kingdom v2.4
Validation
Verify the current document version before acting.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,c13f69878c72
ENG-000104-C07,ENG-000104,ENG-FRONTEND-00082,7,Version,"Design Tokens — United Kingdom v2.4
Version
Version 2.4. Status: ARCHIVED. This document is archived and retained only for historical reference.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.4,ARCHIVED,Data Platform,github,2026-09-23,20133d7c6f73
ENG-000105-C00,ENG-000105,ENG-FRONTEND-00082,0,Design Tokens — United Kingdom v3.0,"Design Tokens — United Kingdom v3.0
Design Tokens — United Kingdom v3.0
# Design Tokens — United Kingdom v3.0",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,0bbdc26dd23e
ENG-000105-C01,ENG-000105,ENG-FRONTEND-00082,1,Purpose,"Design Tokens — United Kingdom v3.0
Purpose
This document defines the approved operating model for design tokens within Northstar Digital Services.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,fca4150a9ad2
ENG-000105-C02,ENG-000105,ENG-FRONTEND-00082,2,Scope,"Design Tokens — United Kingdom v3.0
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version applies to United Kingdom.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,4acc851849b3
ENG-000105-C03,ENG-000105,ENG-FRONTEND-00082,3,Requirements,"Design Tokens — United Kingdom v3.0
Requirements
- Design Tokens must follow the current approved policy and ownership model. - Operational evidence for design tokens should be retained according to the applicable retention schedule. - Exceptions involving design tokens require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with design tokens.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,a39095b9d1ef
ENG-000105-C04,ENG-000105,ENG-FRONTEND-00082,4,Controls,"Design Tokens — United Kingdom v3.0
Controls
Sensitive information must follow the organisation's classification and least-privilege requirements.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,bb3a24ed8d37
ENG-000105-C05,ENG-000105,ENG-FRONTEND-00082,5,Procedure,"Design Tokens — United Kingdom v3.0
Procedure
1. Confirm that the request concerns design tokens.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,50359ae6568b
ENG-000105-C06,ENG-000105,ENG-FRONTEND-00082,6,Validation,"Design Tokens — United Kingdom v3.0
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,e7d1fc1bf0d7
ENG-000105-C07,ENG-000105,ENG-FRONTEND-00082,7,Version,"Design Tokens — United Kingdom v3.0
Version
Version 3.0. Status: ACTIVE.",Software Engineering,Frontend,design tokens,migration_guide,UK,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],3.0,ACTIVE,Data Platform,hr_portal,2024-12-30,502a7cafc0e1
ENG-000106-C00,ENG-000106,ENG-TESTING-00083,0,End-To-End Testing — Global,"End-To-End Testing — Global
End-To-End Testing — Global
# End-To-End Testing — Global",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,b576627b9bab
ENG-000106-C01,ENG-000106,ENG-TESTING-00083,1,Purpose,"End-To-End Testing — Global
Purpose
This document defines the approved operating model for end-to-end testing within Northstar Digital Services.",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,8d0ecf7c7a15
ENG-000106-C02,ENG-000106,ENG-TESTING-00083,2,Scope,"End-To-End Testing — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,6ec5d3701da5
ENG-000106-C03,ENG-000106,ENG-TESTING-00083,3,Requirements,"End-To-End Testing — Global
Requirements
- End-To-End Testing must follow the current approved policy and ownership model. - Operational evidence for end-to-end testing should be retained according to the applicable retention schedule. - Exceptions involving end-to-end testing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with end-to-end testing.",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,f8f6e43bf1d2
ENG-000106-C04,ENG-000106,ENG-TESTING-00083,4,Controls,"End-To-End Testing — Global
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,c81ff7c660a6
ENG-000106-C05,ENG-000106,ENG-TESTING-00083,5,Procedure,"End-To-End Testing — Global
Procedure
1. Confirm that the request concerns end-to-end testing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Frontend Platform.",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,0ea9f1afffe4
ENG-000106-C06,ENG-000106,ENG-TESTING-00083,6,Validation,"End-To-End Testing — Global
Validation
Do not bypass required controls simply to shorten resolution time.",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,f3e40ad29686
ENG-000106-C07,ENG-000106,ENG-TESTING-00083,7,Version,"End-To-End Testing — Global
Version
Version 1.3. Status: ACTIVE.",Software Engineering,Testing,end-to-end testing,architecture_decision_record,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,hr_portal,2025-02-07,3a9685cb213c
ENG-000107-C00,ENG-000107,ENG-ARCHITEC-00084,0,Caching — Global,"Caching — Global
Caching — Global
# Caching — Global",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,322894633f30
ENG-000107-C01,ENG-000107,ENG-ARCHITEC-00084,1,Purpose,"Caching — Global
Purpose
The standard exists to reduce inconsistent implementation, avoid repeated support effort, and provide an auditable source of truth.",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,937933861f70
ENG-000107-C02,ENG-000107,ENG-ARCHITEC-00084,2,Scope,"Caching — Global
Scope
Country-specific and role-specific exceptions override the global baseline only when explicitly documented. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,5050287e8865
ENG-000107-C03,ENG-000107,ENG-ARCHITEC-00084,3,Requirements,"Caching — Global
Requirements
- Caching must follow the current approved policy and ownership model. - Operational evidence for caching should be retained according to the applicable retention schedule. - Exceptions involving caching require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with caching.",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,8de1a482d41b
ENG-000107-C04,ENG-000107,ENG-ARCHITEC-00084,4,Controls,"Caching — Global
Controls
Sensitive information must follow the organisation's classification and least-privilege requirements.",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,9e0fa50948c5
ENG-000107-C05,ENG-000107,ENG-ARCHITEC-00084,5,Procedure,"Caching — Global
Procedure
1. Confirm that the request concerns caching.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Architecture Guild.",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,ee20909f6fa1
ENG-000107-C06,ENG-000107,ENG-ARCHITEC-00084,6,Validation,"Caching — Global
Validation
Verify the current document version before acting.",Software Engineering,Architecture,caching,api_guide,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.0,ACTIVE,Architecture Guild,github,2026-08-23,f0d848b8f5a3
